week_start,source,skill,salary_currency,salary_count,salary_midpoint_median,salary_midpoint_min,salary_midpoint_max
2026-06-22,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm Máy Tính,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kiến Trúc Microservices,VND,1,17000000,17000000,17000000
2026-06-22,topcv,Kiến thức kiểm thử,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kiểm thử phần mềm web,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kubernetes,USD,1,750,750,750
2026-06-22,topcv,Kỹ Năng Đào Tạo Người Dùng,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kỹ năng giao tiếp,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kỹ năng làm việc nhóm,VND,1,12500000,12500000,12500000
2026-06-22,topcv,LLM,VND,2,14750000,12500000,17000000
2026-06-22,topcv,Linux,VND,1,32500000,32500000,32500000
2026-06-22,topcv,Lập Trình Hướng Đối Tượng (oop),VND,1,17000000,17000000,17000000
2026-06-22,topcv,Lập trình C#/.NET,VND,1,15500000,15500000,15500000
2026-06-22,topcv,MS Project,USD,1,900,900,900
2026-06-22,topcv,Message Queue,VND,1,17000000,17000000,17000000
2026-06-22,topcv,Microservices,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Microservices Architecture,USD,1,750,750,750
2026-06-22,topcv,Modbus RTU/TCP,VND,1,15500000,15500000,15500000
2026-06-22,topcv,MongoDB,USD,1,750,750,750
2026-06-22,topcv,MongoDB,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Monitoring And Logging,USD,1,750,750,750
2026-06-22,topcv,MySQL,USD,1,750,750,750
2026-06-22,topcv,MySQL,VND,3,15500000,12500000,17000000
2026-06-22,topcv,Navisworks,VND,1,24000000,24000000,24000000
2026-06-22,topcv,Nestjs,VND,1,12500000,12500000,12500000
2026-06-22,topcv,NextJS,VND,2,18750000,12500000,25000000
2026-06-22,topcv,Node.js,VND,2,14750000,12500000,17000000
2026-06-22,topcv,Nosql),USD,1,750,750,750
2026-06-22,topcv,OpenAI API,VND,1,12500000,12500000,12500000
2026-06-22,topcv,PHP,VND,1,25000000,25000000,25000000
2026-06-22,topcv,PM,VND,1,25000000,25000000,25000000
2026-06-22,topcv,PWA,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Phát triển Desktop App,VND,1,24000000,24000000,24000000
2026-06-22,topcv,Phân Tích Nghiệp Vụ,VND,1,25000000,25000000,25000000
2026-06-22,topcv,PostgreSQL,USD,1,750,750,750
2026-06-22,topcv,PostgreSQL,VND,2,14750000,12500000,17000000
2026-06-22,topcv,Problem Solving,USD,1,750,750,750
2026-06-22,topcv,Project Management,USD,1,900,900,900
2026-06-22,topcv,Project Management Skills,USD,1,900,900,900
2026-06-22,topcv,Prompt Engineering,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Python,USD,1,750,750,750
2026-06-22,topcv,Python,VND,2,14500000,12000000,17000000
2026-06-22,topcv,Python (Django/FastAPI/Flask) hoặc Java/Node.js,VND,1,17000000,17000000,17000000
2026-06-22,topcv,QA,VND,1,12000000,12000000,12000000
2026-06-22,topcv,Quản Trị Hệ Thống Lưu Trữ (storage),VND,1,32500000,32500000,32500000
2026-06-22,topcv,RAG,VND,1,12500000,12500000,12500000
2026-06-22,topcv,REST API,VND,1,12500000,12500000,12500000
2026-06-22,topcv,RabbitMQ,VND,1,12500000,12500000,12500000
2026-06-22,topcv,React,VND,3,18000000,12500000,25000000
2026-06-22,topcv,Reactjs Hoặc Vuejs,VND,1,17000000,17000000,17000000
2026-06-22,topcv,Redis,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Redux,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Revit,VND,1,24000000,24000000,24000000
2026-06-22,topcv,SQL,VND,4,16250000,12500000,35000000
2026-06-22,topcv,SQL (MySQL/PostgreSQL,VND,1,17000000,17000000,17000000
2026-06-22,topcv,SQL Server,VND,1,12500000,12500000,12500000
2026-06-22,topcv,ServiceWorker,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Socket,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Tailwind,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Tester,VND,2,15000000,12000000,18000000
2026-06-22,topcv,Testing,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Thiết kế UI/UX,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Thiết kế và làm việc với RESTful API,VND,1,17000000,17000000,17000000
2026-06-22,topcv,Thuyết trình,VND,1,25000000,25000000,25000000
2026-06-22,topcv,TypeScript,VND,2,18750000,12500000,25000000
2026-06-22,topcv,Tư duy sử dụng AI (AI-First Mindset),VND,1,17000000,17000000,17000000
2026-06-22,topcv,Tư vấn triển khai Odoo ERP,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Tư vấn triển khai Oracle EBS,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Tối ưu hiệu năng Website,VND,1,25000000,25000000,25000000
2026-06-22,topcv,UmiJS,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Vector Database,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Websocket,VND,1,12500000,12500000,12500000
2026-06-22,topcv,WinForms,VND,1,15500000,15500000,15500000
2026-06-22,topcv,Windows,VND,1,32500000,32500000,32500000
2026-06-22,topcv,Wordpress,VND,1,25000000,25000000,25000000
2026-06-22,topcv,ant Design,VND,1,25000000,25000000,25000000
2026-06-22,topcv,babel,VND,1,25000000,25000000,25000000
2026-06-22,topcv,làm việc nhóm,VND,1,18000000,18000000,18000000
2026-06-22,topcv,mobile app,VND,1,18000000,18000000,18000000
2026-06-22,topcv,reactnative,VND,1,18000000,18000000,18000000
2026-06-22,topcv,teamlead,VND,1,25000000,25000000,25000000
2026-06-22,topcv,webpack,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,VND,1,17000000,17000000,17000000
2026-06-29,itviec,.NET,USD,1,1200,1200,1200
2026-06-29,itviec,Azure,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Bash Shell,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Cloud,USD,1,1200,1200,1200
2026-06-29,itviec,Cloud,VND,1,52000000,52000000,52000000
2026-06-29,itviec,DevOps,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Docker,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Kubernetes,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Laravel,USD,1,1200,1200,1200
2026-06-29,itviec,NextJS,USD,1,1200,1200,1200
2026-06-29,itviec,Node.js,USD,1,1200,1200,1200
2026-06-29,itviec,PHP,USD,1,1200,1200,1200
2026-06-29,itviec,PowerShell,VND,1,52000000,52000000,52000000
2026-06-29,itviec,Python,USD,1,1200,1200,1200
2026-06-29,itviec,Python,VND,1,52000000,52000000,52000000
2026-06-29,itviec,React,USD,1,1200,1200,1200
2026-06-29,topcv,(unknown),VND,2,31250000,27500000,35000000
2026-06-29,topcv,(unknown),unknown,1,1500,1500,1500
2026-06-29,topcv,...),VND,1,20000000,20000000,20000000
2026-06-29,topcv,API,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Allen Bradley,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Angular,USD,1,1350,1350,1350
2026-06-29,topcv,Authentication,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Backend,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Database,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Docker,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Flutter,USD,1,1350,1350,1350
2026-06-29,topcv,Giao tiếp,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Giải quyết vấn đề,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Hiểu Biết Về Phần Cứng Plc (siemens,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Java,USD,1,1350,1350,1350
2026-06-29,topcv,JavaScript,USD,1,1350,1350,1350
2026-06-29,topcv,Kinh Nghiệm Với Robot Công Nghiệp,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Kỹ Năng Quản Lý Dự Án,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Kỹ năng làm việc nhóm,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Laravel,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Lập Kế Hoạch,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Lập Trình Plc,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Manual Tester,VND,1,13000000,13000000,13000000
2026-06-29,topcv,MySQL,USD,1,1350,1350,1350
2026-06-29,topcv,Omron,VND,1,20000000,20000000,20000000
2026-06-29,topcv,PHP,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Phân Quyền,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Phân tích,VND,1,43500000,43500000,43500000
2026-06-29,topcv,PostgreSQL,USD,1,1350,1350,1350
2026-06-29,topcv,PostgreSQL,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Quản Lý Dự Án,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Quản Lý Ngân Sách,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Quản Lý Đội Nhóm,VND,1,43500000,43500000,43500000
2026-06-29,topcv,Ra Quyết Định,VND,1,43500000,43500000,43500000
2026-06-29,topcv,React,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Redis,USD,1,1350,1350,1350
2026-06-29,topcv,Redis,VND,1,60000000,60000000,60000000
2026-06-29,topcv,Tester,VND,1,13000000,13000000,13000000
2026-06-29,topcv,TypeScript,USD,1,1350,1350,1350
2026-06-29,topcv,Đọc Hiểu Sơ Đồ Điện,VND,1,20000000,20000000,20000000
