url,source,title,company,skill,skill_norm
https://itviec.com/it-jobs/it-quality-control-tester-ideal-life-jsc-izion24-5430,itviec,IT Quality Control (Tester),IDEAL LIFE JSC – IZIon24,API,api
https://itviec.com/it-jobs/java-backend-developer-blue-dragon-communications-0709,itviec,Java Backend Developer,BLUE DRAGON COMMUNICATIONS,API,api
https://itviec.com/it-jobs/java-software-engineer-from-4yoe-english-aws-pizza-hut-digital-technology-3355,itviec,"Java Software Engineer (from 4yoe, English, AWS)",Pizza Hut Digital & Technology,API,api
https://itviec.com/it-jobs/junior-ios-mobile-developer-swift-english-motorist-pte-ltd-4724,itviec,"Junior iOS Mobile Developer (Swift, English)",Motorist Pte Ltd,API,api
https://itviec.com/it-jobs/lead-fullstack-engineer-nab-innovation-centre-vietnam-5042,itviec,Lead Fullstack Engineer,NAB Innovation Centre Vietnam,API,api
https://itviec.com/it-jobs/middle-fullstack-developer-golang-vuejs-go-genie-4302,itviec,"Middle Fullstack Developer (Golang, VueJS)",GO-GENIE,API,api
https://itviec.com/it-jobs/middle-lap-trinh-vien-net-c-cong-ty-co-phan-cowatech-3305,itviec,[Middle] Lập Trình Viên .NET / C#,CÔNG TY CỔ PHẦN COWATECH,API,api
https://itviec.com/it-jobs/middle-manual-qc-engineer-saigon-technology-1006,itviec,Middle Manual QC Engineer,Saigon Technology,API,api
https://itviec.com/it-jobs/middle-manual-tester-qa-qc-postman-agile-scrum-netspace-0906,itviec,"Middle Manual Tester (QA QC, Postman, Agile/Scrum)",NetSpace,API,api
https://itviec.com/it-jobs/middle-tester-qa-qc-agile-scrum-rexy-technology-5323,itviec,"Middle Tester (Qa QC, Agile/Scrum)",Rexy Technology,API,api
https://itviec.com/it-jobs/mobile-developer-react-native-english-digital-unicorn-0854,itviec,"Mobile Developer (React Native, English)",Digital Unicorn,API,api
https://itviec.com/it-jobs/mobile-software-engineer-attractive-salary-buymed-1134,itviec,Mobile Software Engineer - Attractive Salary,Buymed,API,api
https://itviec.com/it-jobs/nhan-vien-lap-trinh-erp-net-binh-viet-duc-bivid-pharma-1914,itviec,Nhân viên lập trình ERP (.NET),BÌNH VIỆT ĐỨC (BIVID PHARMA),API,api
https://itviec.com/it-jobs/product-manager-product-owner-tadidi-jsc-0115,itviec,Product Manager (Product Owner),Tadidi JSC,API,api
https://itviec.com/it-jobs/product-operations-specialist-crossian-5816,itviec,Product Operations Specialist,Crossian,API,api
https://itviec.com/it-jobs/project-manager-jp-n2-good-english-fpt-software-3049,itviec,Project Manager (JP N2+/ Good English),FPT Software,API,api
https://itviec.com/it-jobs/project-manager-pm-cong-ty-co-phan-citics-1648,itviec,Project Manager (PM),CÔNG TY CỔ PHẦN CITICS,API,api
https://itviec.com/it-jobs/prompt-engineer-automation-engineer-intern-athena-studio-0137,itviec,Prompt Engineer/Automation Engineer (Intern),Athena Studio,API,api
https://itviec.com/it-jobs/qa-manual-tester-intern-qa-qc-srt-group-2633,itviec,QA/ Manual Tester Intern (QA QC),SRT GROUP,API,api
https://itviec.com/it-jobs/quality-assurance-lead-itviec-recruitment-consulting-2438,itviec,Quality Assurance Lead,ITviec Recruitment Consulting,API,api
https://itviec.com/it-jobs/quality-control-intern-qa-qc-tester-taptap-0004,itviec,"Quality Control Intern (QA QC, Tester)",TAPTAP,API,api
https://itviec.com/it-jobs/remote-qa-automation-engineer-cypress-playwright-kitchen-warehouse-pty-ltd-3200,itviec,[Remote] QA Automation Engineer (Cypress / Playwright),Kitchen Warehouse Pty Ltd,API,api
https://itviec.com/it-jobs/sales-engineer-saas-consultant-remote-navagis-inc-1257,itviec,Sales Engineer (SaaS Consultant) | Remote,Navagis Inc,API,api
https://itviec.com/it-jobs/senior-application-security-dai-ichi-life-viet-nam-3358,itviec,Senior Application Security,Dai-ichi Life Việt Nam,API,api
https://itviec.com/it-jobs/senior-backend-developer-php-laravel-sql-api-cong-ty-tnhh-hello-viet-nam-2819,itviec,Senior Backend Developer (PHP/ Laravel/ SQL/ API),Công Ty Tnhh Hello Việt Nam,API,api
https://itviec.com/it-jobs/senior-business-analyst-bpmn-brd-jira-api-rowanx-travel-tech-5530,itviec,"Senior Business Analyst (BPMN, BRD, Jira, API)",ROWANX - TRAVEL TECH,API,api
https://itviec.com/it-jobs/senior-data-engineer-ssi-securities-corporation-2013,itviec,"Senior Data Engineer (Data Engineer, API, Kafka, ETL)",SSI Securities Corporation,API,api
https://itviec.com/it-jobs/senior-expert-it-quality-engineering-techcomlife-techcombank-3512,itviec,"Senior/Expert, IT Quality Engineering- TechcomLife",Techcombank,API,api
https://itviec.com/it-jobs/senior-flutter-developer-flutter-dart-claude-codex-digital-unicorn-2346,itviec,"Senior Flutter Developer (Flutter, Dart, Claude/Codex)",Digital Unicorn,API,api
https://itviec.com/it-jobs/senior-frontend-web-developer-javascript-html-css-shinhan-ds-2147,itviec,"Senior Frontend Web Developer (JavaScript, HTML, CSS)",SHINHAN DS,API,api
https://itviec.com/it-jobs/senior-full-stack-developer-php-mysql-vue-js-api-cong-ty-tnhh-hello-viet-nam-2811,itviec,"Senior Full-Stack Developer (PHP, MySQL, Vue.js, API)",Công Ty Tnhh Hello Việt Nam,API,api
https://itviec.com/it-jobs/senior-fullstack-dev-open-banking-api-integration-pvcombank-3700,itviec,Senior Fullstack Dev-Open Banking&API Integration-Java,PVcomBank,API,api
https://itviec.com/it-jobs/senior-fullstack-engineer-net-angular-soxes-ag-2815,itviec,"Senior Fullstack Engineer (.Net, Angular)",soxes AG,API,api
https://itviec.com/it-jobs/senior-java-backend-developer-shinhan-ds-3403,itviec,Senior Java Backend Developer,SHINHAN DS,API,api
https://itviec.com/it-jobs/senior-lead-business-analyst-vihat-technology-1203,itviec,Senior / Lead Business Analyst,VIHAT Technology,API,api
https://itviec.com/it-jobs/senior-mobile-developer-flutter-softflex-llc-co-ltd-4603,itviec,Senior Mobile Developer (Flutter),"SOFTFLEX LLC CO.,LTD",API,api
https://itviec.com/it-jobs/senior-net-back-end-developer-c-api-microservices-emct-company-limited-3730,itviec,"Senior .NET Back-end Developer (C#, API, Microservices)",EMCT Company Limited,API,api
https://itviec.com/it-jobs/senior-platform-architect-react-next-js-remote-switch-supply-pty-ltd-2009,itviec,"Senior Platform Architect – React, Next.js | Remote",Switch Supply Pty Ltd,API,api
https://itviec.com/it-jobs/senior-react-native-engineer-full-stack-node-js-bewao-corporation-3501,itviec,"Senior React Native Engineer (Full-stack, Node.js)",BEWAO CORPORATION,API,api
https://itviec.com/it-jobs/senior-security-engineer-softdreams-1955,itviec,"Senior Security Engineer (API, Pentest, Cybersecurity)",Softdreams,API,api
https://itviec.com/it-jobs/senior-software-engineer-android-kotlin-gen-ai-ahamove-3819,itviec,"Senior Software Engineer (Android, Kotlin, Gen AI)",Ahamove,API,api
https://itviec.com/it-jobs/senior-software-engineer-in-test-sdet-timo-1923,itviec,Senior Software Engineer in Test (SDET),Timo,API,api
https://itviec.com/it-jobs/senior-system-operation-sysops-sap-aws-cong-ty-co-phan-tap-doan-bat-dong-san-nk-properties-5729,itviec,"Senior System Operation (SysOps, SAP, AWS)",CÔNG TY CỔ PHẦN TẬP ĐOÀN BẤT ĐỘNG SẢN NK PROPERTIES,API,api
https://itviec.com/it-jobs/software-engineer-golang-net-sendo-vn-5041,itviec,Software Engineer (Golang/.NET),Sendo.vn,API,api
https://itviec.com/it-jobs/software-qa-engineer-ai-first-mindset-zen8labs-5907,itviec,Software QA Engineer (AI-first mindset),Zen8Labs,API,api
https://itviec.com/it-jobs/system-integration-engineer-linux-security-savis-vietnam-4841,itviec,System Integration Engineer (Linux/Security),SAVIS Vietnam,API,api
https://itviec.com/it-jobs/technical-brse-tda-international-vietnam-5938,itviec,Technical BrSE,Công Ty Cổ Phần Công Nghệ TDA Vietnam,API,api
https://itviec.com/it-jobs/teencare-ai-automation-engineer-for-edtech-cong-ty-tnhh-teenup-5413,itviec,[TeenCare] AI Automation Engineer for EdTech,CÔNG TY TNHH TEENUP,API,api
https://itviec.com/it-jobs/test-engineer-blockchain-web3-nexsoft-technology-0149,itviec,Test Engineer ( Blockchain/web3 ),Nexsoft Technology,API,api
https://itviec.com/it-jobs/tester-api-sql-isofh-3452,itviec,Tester (API/ SQL),ISOFH,API,api
https://itviec.com/it-jobs/tester-intern-fpt-is-1125,itviec,Tester Intern,FPT IS,API,api
https://itviec.com/it-jobs/tester-sql-api-verp-technology-solutions-jsc-5318,itviec,"Tester (SQL , API)",VERP Technology Solutions JSC,API,api
https://itviec.com/it-jobs/automation-tester-java-qa-qc-selenium-tnex-4b054-tnex-4728,itviec,"Automation Tester (Java, QA QC, Selenium)- TNEX - 4B054",TNEX,Appium,appium
https://itviec.com/it-jobs/qa-automation-vinsmart-future-2207,itviec,QA Automation,VinSmart Future,Appium,appium
https://itviec.com/it-jobs/senior-software-engineer-in-test-sdet-timo-1923,itviec,Senior Software Engineer in Test (SDET),Timo,Appium,appium
https://itviec.com/it-jobs/test-automation-engineer-simpson-strong-tie-vietnam-5441,itviec,Test Automation Engineer,Simpson Strong-Tie Vietnam,Appium,appium
https://itviec.com/it-jobs/12-nhan-su-bao-mat-du-lieu-bao-mat-ung-dung-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-4600,itviec,"[12] Nhân sự bảo mật dữ liệu, bảo mật ứng dụng",TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),Application Security,application security
https://itviec.com/it-jobs/senior-application-security-dai-ichi-life-viet-nam-3358,itviec,Senior Application Security,Dai-ichi Life Việt Nam,Application Security,application security
https://itviec.com/it-jobs/senior-security-engineer-softdreams-1955,itviec,"Senior Security Engineer (API, Pentest, Cybersecurity)",Softdreams,Application Security,application security
https://itviec.com/it-jobs/embedded-hardware-engineer-ai-glasses-veanix-ltd-0423,itviec,Embedded Hardware Engineer (AI Glasses),VEANIX Ltd,ARM Cortex,arm cortex
https://itviec.com/it-jobs/full-stack-developer-c-asp-net-mvc-react-native-cong-ty-tnhh-apparel-far-eastern-vietnam-4550,itviec,"Full-stack Developer (C#, ASP.NET MVC, React Native)",CÔNG TY TNHH APPAREL FAR EASTERN (VIETNAM),ASP.NET,asp.net
https://itviec.com/it-jobs/fullstack-developer-net-angular-all-levels-savills-vietnam-2530,itviec,Fullstack Developer (.NET – Angular) – All levels,SAVILLS VIETNAM,ASP.NET,asp.net
https://itviec.com/it-jobs/junior-net-developer-html-c-javascript-tinh-van-consulting-4557,itviec,"Junior .NET Developer (HTML, C#, Javascript)",Tinh Van Consulting,ASP.NET,asp.net
https://itviec.com/it-jobs/net-developer-fe-credit-4225,itviec,.Net Developer,FE CREDIT,ASP.NET,asp.net
https://itviec.com/it-jobs/net-developer-middle-senior-principal-saigon-technology-4503,itviec,".NET Developer (Middle, Senior, Principal)",Saigon Technology,ASP.NET,asp.net
https://itviec.com/it-jobs/senior-net-back-end-developer-c-api-microservices-emct-company-limited-3730,itviec,"Senior .NET Back-end Developer (C#, API, Microservices)",EMCT Company Limited,ASP.NET,asp.net
https://itviec.com/it-jobs/senior-net-developer-net-core-ssi-securities-corporation-1323,itviec,Senior .NET Developer (.Net Core),SSI Securities Corporation,ASP.NET,asp.net
https://itviec.com/it-jobs/sr-net-backend-developer-asp-net-c-sql-reactjs-grapecity-3733,itviec,"Sr .NET Backend Developer (ASP.NET, C#, SQL, ReactJS)",GrapeCity,ASP.NET,asp.net
https://itviec.com/it-jobs/tech-lead-application-development-net-angular-savills-vietnam-4102,itviec,"Tech Lead – Application Development (Net, Angular)",SAVILLS VIETNAM,ASP.NET,asp.net
https://itviec.com/it-jobs/ai-integrated-cad-automation-engineer-cong-ty-tnhh-peregrine-management-viet-nam-4531,itviec,AI-Integrated Cad Automation Engineer,Công ty TNHH Peregrine Management Việt Nam,AutoCAD,autocad
https://itviec.com/it-jobs/software-engineer-for-cad-3d-data-itviec-recruitment-consulting-5034,itviec,Software Engineer for CAD/3D Data,ITviec Recruitment Consulting,AutoCAD,autocad
https://itviec.com/it-jobs/automation-framework-developer-python-robot-framework-lg-electronics-development-vietnam-lgedv-0427,itviec,"Automation Framework Developer (Python,Robot Framework)",LG Electronics Development Vietnam (LGEDV),Automation Test,automation test
https://itviec.com/it-jobs/automation-test-engineer-ssi-securities-corporation-1045,itviec,Automation Test Engineer,SSI Securities Corporation,Automation Test,automation test
https://itviec.com/it-jobs/automation-tester-erp-retail-cellphones-3156,itviec,"Automation Tester (ERP, Retail)",CellphoneS,Automation Test,automation test
https://itviec.com/it-jobs/automation-tester-qa-qc-pacific-cross-vietnam-2532,itviec,Automation Tester (QA/QC),Pacific Cross Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/automation-tester-qa-qc-selenium-mitek-vietnam-0212,itviec,"Automation Tester (QA/QC, Selenium)",MiTek Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/automation-testing-engineer-all-level-datalogic-viet-nam-4336,itviec,Automation Testing Engineer (all level),Datalogic Việt Nam,Automation Test,automation test
https://itviec.com/it-jobs/business-systems-analyst-developer-senior-legendary-dragon-3733,itviec,Business Systems Analyst & Developer (Senior),Legendary Dragon,Automation Test,automation test
https://itviec.com/it-jobs/cong-tac-vien-an-ninh-thong-tin-soc-khoi-cntt-ngan-hang-tmcp-tien-phong-tpbank-4526,itviec,Cộng tác viên An ninh thông tin (SOC) - Khối CNTT,Ngân hàng TMCP Tiên Phong | TPBank,Automation Test,automation test
https://itviec.com/it-jobs/cong-tac-vien-du-an-khoi-cong-nghe-thong-tin-ngan-hang-tmcp-tien-phong-tpbank-3541,itviec,Cộng tác viên Dự án - Khối Công nghệ thông tin,Ngân hàng TMCP Tiên Phong | TPBank,Automation Test,automation test
https://itviec.com/it-jobs/embedded-software-test-lead-bosch-global-software-technologies-company-limited-4129,itviec,Embedded Software Test Lead,Bosch Global Software Technologies Company Limited,Automation Test,automation test
https://itviec.com/it-jobs/head-of-quality-engineer-qa-qc-test-manulife-vietnam-1037,itviec,"Head of Quality Engineer (QA QC, Test)",Manulife Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/hn-principal-senior-qaqc-engineer-ai-data-project-money-forward-vietnam-co-ltd-2820,itviec,[HN] Principal/Senior QAQC Engineer (AI & Data Project),"MONEY FORWARD VIETNAM CO.,LTD",Automation Test,automation test
https://itviec.com/it-jobs/java-developer-ntt-data-vds-3522,itviec,Java Developer,NTT DATA VDS,Automation Test,automation test
https://itviec.com/it-jobs/manual-automation-tester-quality-analyst-qa-qc-mitek-vietnam-0005,itviec,"Automation Tester (Robot Framework, Python)",MiTek Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/middle-qa-qc-api-performance-testing-tester-sql-cong-ty-tnhh-dich-vu-gia-tri-gia-tang-goldengate-0145,itviec,"Middle QA QC - API & Performance Testing (Tester, SQL)",CÔNG TY TNHH DỊCH VỤ GIÁ TRỊ GIA TĂNG GOLDENGATE,Automation Test,automation test
https://itviec.com/it-jobs/qa-automation-engineer-playwright-cypress-qa-qc-mealsuite-4756,itviec,QA Automation Engineer -Playwright/Cypress/QA QC,MEALSUITE,Automation Test,automation test
https://itviec.com/it-jobs/qa-engineer-automation-manual-test-1500-ewoosoft-vietnam-5021,itviec,QA Engineer (Automation/Manual Test) ~ $1500,Ewoosoft Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/qa-engineer-manual-automation-weverse-naver-vietnam-2044,itviec,"QA Engineer (Manual, Automation) - Weverse",NAVER VIETNAM,Automation Test,automation test
https://itviec.com/it-jobs/qa-engineer-urgent-1500-ewoosoft-vietnam-4724,itviec,QA Engineer (Urgent ~ $1500),Ewoosoft Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/qa-manual-tester-intern-qa-qc-srt-group-2633,itviec,QA/ Manual Tester Intern (QA QC),SRT GROUP,Automation Test,automation test
https://itviec.com/it-jobs/qa-team-lead-nakivo-3715,itviec,QA Team Lead,Nakivo,Automation Test,automation test
https://itviec.com/it-jobs/quality-assurance-lead-itviec-recruitment-consulting-2438,itviec,Quality Assurance Lead,ITviec Recruitment Consulting,Automation Test,automation test
https://itviec.com/it-jobs/remote-qa-automation-engineer-cypress-playwright-kitchen-warehouse-pty-ltd-3200,itviec,[Remote] QA Automation Engineer (Cypress / Playwright),Kitchen Warehouse Pty Ltd,Automation Test,automation test
https://itviec.com/it-jobs/senior-automation-tester-capgemini-vietnam-0622,itviec,Senior Automation Tester,Capgemini Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/senior-expert-it-quality-engineering-techcomlife-techcombank-3512,itviec,"Senior/Expert, IT Quality Engineering- TechcomLife",Techcombank,Automation Test,automation test
https://itviec.com/it-jobs/senior-middle-automation-quality-engineer-nab-innovation-centre-vietnam-2145,itviec,Senior/Middle Automation Quality Engineer,NAB Innovation Centre Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/senior-qa-qc-automation-tester-playwright-python-bosch-global-software-technologies-company-limited-0437,itviec,Senior QA/QC Automation Tester (Playwright/Python),Bosch Global Software Technologies Company Limited,Automation Test,automation test
https://itviec.com/it-jobs/senior-qa-qc-engineer-automated-manual-tester-propnex-1120,itviec,"Senior QA/QC Engineer (Automated, Manual Tester)",PropNex,Automation Test,automation test
https://itviec.com/it-jobs/senior-quality-control-officer-mb-life-3039,itviec,Senior Quality Control Officer,MB Life,Automation Test,automation test
https://itviec.com/it-jobs/software-qa-engineer-ai-first-mindset-zen8labs-5907,itviec,Software QA Engineer (AI-first mindset),Zen8Labs,Automation Test,automation test
https://itviec.com/it-jobs/software-qa-engineer-remote-english-vcaptech-5449,itviec,"Software QA Engineer (Remote, English)",VCAPTECH,Automation Test,automation test
https://itviec.com/it-jobs/test-automation-engineer-simpson-strong-tie-vietnam-5441,itviec,Test Automation Engineer,Simpson Strong-Tie Vietnam,Automation Test,automation test
https://itviec.com/it-jobs/test-leader-caro-1258,itviec,Test Leader,Caro,Automation Test,automation test
https://itviec.com/it-jobs/senior-embedded-software-engineer-c-c-autosar-fpt-software-3317,itviec,Senior Embedded Software Engineer (C/C++/AUTOSAR),FPT Software,AUTOSAR,autosar
https://itviec.com/it-jobs/20-java-backend-devs-spring-boot-hibernate-oracle-thien-hoang-solutions-jsc-4542,itviec,"20 Java Backend Devs (Spring Boot, Hibernate, Oracle)",Thien Hoang Solutions JSC,AWS,aws
https://itviec.com/it-jobs/3-1-it-hardware-system-administrator-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-4856,itviec,[3.1] IT Hardware/ System Administrator,TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),AWS,aws
https://itviec.com/it-jobs/3-quan-tri-nen-tang-cong-cu-ung-dung-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-2242,itviec,[3] Quản trị nền tảng & công cụ ứng dụng,TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),AWS,aws
https://itviec.com/it-jobs/agent-ops-engineer-money-forward-vietnam-co-ltd-1628,itviec,Agent Ops Engineer,"MONEY FORWARD VIETNAM CO.,LTD",AWS,aws
https://itviec.com/it-jobs/ai-agent-engineer-ml-python-typesript-net-adk-truong-minh-thinh-technology-joint-stock-company-5948,itviec,"AI Agent Engineer (ML, Python, TypeSript, .NET, ADK)",TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,AWS,aws
https://itviec.com/it-jobs/ai-consultant-python-javascript-typescript-serdao-3253,itviec,"AI Consultant﻿ (Python, JavaScript, TypeScript)",Serdao,AWS,aws
https://itviec.com/it-jobs/ai-engineer-agentic-systems-backend-smilegate-vietnam-0304,itviec,AI Engineer (Agentic Systems & Backend),Smilegate Vietnam,AWS,aws
https://itviec.com/it-jobs/ai-engineer-cong-ty-tnhh-nanyang-biologics-viet-nam-3604,itviec,AI Engineer,CÔNG TY TNHH NANYANG BIOLOGICS VIỆT NAM,AWS,aws
https://itviec.com/it-jobs/ai-engineer-middle-saigon-technology-1158,itviec,AI Engineer (Middle),Saigon Technology,AWS,aws
https://itviec.com/it-jobs/ai-engineer-ml-llm-cong-ty-co-phan-chung-khoan-kafi-1643,itviec,"AI Engineer (ML, LLM)",CÔNG TY CỔ PHẦN CHỨNG KHOÁN KAFI,AWS,aws
https://itviec.com/it-jobs/ai-engineer-python-ml-llm-ngan-hang-tmcp-sai-gon-ha-noi-shb-1341,itviec,"AI Engineer (Python,ML,LLM)",Ngân hàng TMCP Sài Gòn - Hà Nội (SHB),AWS,aws
https://itviec.com/it-jobs/ai-engineer-trustify-technology-3604,itviec,AI Engineer,Trustify Technology,AWS,aws
https://itviec.com/it-jobs/ai-lead-genai-rag-multi-agent-aws-sun-life-vietnam-insurance-company-limited-0715,itviec,AI Lead (GenAI / RAG / Multi-Agent | AWS),Sun Life Vietnam Insurance Company Limited,AWS,aws
https://itviec.com/it-jobs/ai-powered-principal-fullstack-engineer-java-go-ror-money-forward-vietnam-co-ltd-4212,itviec,AI-Powered Principal Fullstack Engineer (Java/Go/RoR),"MONEY FORWARD VIETNAM CO.,LTD",AWS,aws
https://itviec.com/it-jobs/application-engineer-backend-nodejs-php-ruby-lifull-tech-vietnam-0806,itviec,Application Engineer (Backend; NodeJS/PHP/Ruby),LIFULL Tech Vietnam,AWS,aws
https://itviec.com/it-jobs/automation-testing-engineer-all-level-datalogic-viet-nam-4336,itviec,Automation Testing Engineer (all level),Datalogic Việt Nam,AWS,aws
https://itviec.com/it-jobs/aws-cloud-engineer-devops-networking-vietpay-corporation-2115,itviec,"AWS Cloud Engineer (DevOps, Networking)",Vietpay Corporation,AWS,aws
https://itviec.com/it-jobs/aws-solutions-architect-coderpush-3649,itviec,"AWS Solution Architecture (Cloud, System Architecture)",CoderPush,AWS,aws
https://itviec.com/it-jobs/back-end-developer-java-lg-cns-viet-nam-5924,itviec,Back End Developer (Java),LG CNS Việt Nam,AWS,aws
https://itviec.com/it-jobs/backend-developer-java-odoo-python-vic-viettel-group-1142,itviec,Backend Developer (Java/ Odoo (Python)) - VIC,Viettel Group,AWS,aws
https://itviec.com/it-jobs/backend-end-developer-typespcript-graphql-mongo-acceleratorapp-3854,itviec,Backend End Developer (Typespcript / Graphql / Mongo ),AcceleratorApp,AWS,aws
https://itviec.com/it-jobs/backend-engineer-c-net-cloud-platform-vcaptech-0050,itviec,Backend Engineer (C# / .NET + Cloud Platform),VCAPTECH,AWS,aws
https://itviec.com/it-jobs/backend-engineer-java-golang-cloud-aws-postgresql-airr-labs-0259,itviec,"Backend Engineer (Java, Golang, Cloud, AWS, PostgreSQL)",AIRR Labs,AWS,aws
https://itviec.com/it-jobs/backend-engineer-java-python-aws-gotymex-3136,itviec,"Backend Engineer - (Java/Python, AWS)",GoTymeX,AWS,aws
https://itviec.com/it-jobs/backend-engineer-nodejs-everfit-1438,itviec,Backend Engineer (NodeJS),Everfit,AWS,aws
https://itviec.com/it-jobs/backend-php-developer-dsquare-2412,itviec,Backend PHP Developer,DSquare,AWS,aws
https://itviec.com/it-jobs/chuyen-vien-cao-cap-quan-tri-mang-network-engineer-ssi-securities-corporation-5217,itviec,Chuyên viên cao cấp quản trị mạng (Network Engineer),SSI Securities Corporation,AWS,aws
https://itviec.com/it-jobs/chuyen-vien-data-engineer-python-sql-global-glory-5405,itviec,"Chuyên viên Data Engineer (Python, SQL)",Global Glory,AWS,aws
https://itviec.com/it-jobs/cloud-devops-engineer-cds-open-for-freshers-lg-cns-viet-nam-0702,itviec,Cloud DevOps Engineer (CDS) (Open For Freshers),LG CNS Việt Nam,AWS,aws
https://itviec.com/it-jobs/cloud-devops-engineer-open-for-junior-and-middle-lg-cns-viet-nam-4228,itviec,Cloud DevOps Engineer (open for Junior and Middle),LG CNS Việt Nam,AWS,aws
https://itviec.com/it-jobs/cloud-engineer-lg-cns-viet-nam-4923,itviec,Cloud Engineer,LG CNS Việt Nam,AWS,aws
https://itviec.com/it-jobs/cloud-solution-architect-aws-azure-senior-junior-megazone-1802,itviec,"Cloud Solution Architect (AWS/Azure) (Senior, Junior)",MEGAZONE,AWS,aws
https://itviec.com/it-jobs/consultant-fullstack-engineer-python-reactjs-nab-innovation-centre-vietnam-0039,itviec,"Consultant, Fullstack Engineer (Python/ ReactJS)",NAB Innovation Centre Vietnam,AWS,aws
https://itviec.com/it-jobs/data-engineer-ai-python-sql-etl-english-up-to-3000-sun-group-3823,itviec,Data Engineer (AI/Python/SQL/ETL/English) up to $3000,Sun Group,AWS,aws
https://itviec.com/it-jobs/data-engineer-banking-dbt-aws-pratek-4100,itviec,"Data Engineer (Banking, dbt, AWS)",PRATEK,AWS,aws
https://itviec.com/it-jobs/data-engineer-data-division-mb-bank-2310,itviec,Data Engineer - Data Division,MB Bank,AWS,aws
https://itviec.com/it-jobs/data-engineer-python-data-processing-acquisition-serdao-4353,itviec,"Data Engineer - Python, Data Processing & Acquisition",Serdao,AWS,aws
https://itviec.com/it-jobs/data-governance-cloud-data-modelling-aws-azure-gcp-cong-ty-co-phan-chung-khoan-vpbank-2321,itviec,Data Governance (Cloud/Data Modelling/AWS/Azure/GCP),Công ty Cổ phần Chứng khoán VPBank,AWS,aws
https://itviec.com/it-jobs/data-scientist-arsen-kawaijuku-tech-vietnam-co-ltd-2032,itviec,Data scientist,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",AWS,aws
https://itviec.com/it-jobs/data-tech-lead-sql-python-data-modeling-aws-cong-ty-tnhh-stravo-vietnam-4341,itviec,"Data Tech Lead (SQL, Python, Data Modeling, AWS)",Công ty TNHH Stravo Vietnam,AWS,aws
https://itviec.com/it-jobs/devops-engineer-aurify-0218,itviec,DevOps Engineer,AURIFY,AWS,aws
https://itviec.com/it-jobs/devops-engineer-aws-ci-cd-python-terraform-zen8labs-0815,itviec,"DevOps Engineer (AWS, CI/CD, Python, Terraform)",Zen8Labs,AWS,aws
https://itviec.com/it-jobs/devops-engineer-cong-ty-tnhh-nextedge-1055,itviec,DevOps Engineer,CÔNG TY TNHH NEXTEDGE,AWS,aws
https://itviec.com/it-jobs/devops-engineer-kubernetes-aws-ci-cd-ol-vietnam-2757,itviec,"DevOps Engineer (Kubernetes, AWS, CI/CD)",OL Vietnam,AWS,aws
https://itviec.com/it-jobs/devops-engineer-lg-cns-viet-nam-3903,itviec,DevOps Engineer,LG CNS Việt Nam,AWS,aws
https://itviec.com/it-jobs/devops-engineer-python-aws-linux-techcom-securities-1119,itviec,"DevOps Engineer (Python, AWS, Linux)",Techcom Securities,AWS,aws
https://itviec.com/it-jobs/devops-engineer-strong-aws-code88-company-limited-4732,itviec,DevOps Engineer (Strong AWS),CODE88 COMPANY LIMITED,AWS,aws
https://itviec.com/it-jobs/devops-engineer-the-rep-office-of-styl-solutions-pte-ltd-in-hcmc-0550,itviec,DevOps Engineer,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,AWS,aws
https://itviec.com/it-jobs/devsecops-devops-engineer-the-rep-office-of-styl-solutions-pte-ltd-in-hcmc-3013,itviec,DevSecOps/DevOps Engineer,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,AWS,aws
https://itviec.com/it-jobs/engineering-lead-python-ai-cloud-platform-skylink-labs-5029,itviec,"Engineering Lead (Python, AI, Cloud Platform )",Skylink Labs,AWS,aws
https://itviec.com/it-jobs/engineering-manager-frontend-mobile-nab-innovation-centre-vietnam-2757,itviec,Engineering Manager (Frontend/Mobile),NAB Innovation Centre Vietnam,AWS,aws
https://itviec.com/it-jobs/enterprise-architect-ngan-hang-tmcp-phuong-dong-ocb-2740,itviec,Enterprise Architect,Ngân hàng TMCP Phương Đông | OCB,AWS,aws
https://itviec.com/it-jobs/enterprise-solution-architect-expert-hdbank-2207,itviec,Enterprise / Solution Architect Expert,HDBank,AWS,aws
