week_start,source,skill,salary_currency,salary_count,salary_midpoint_median,salary_midpoint_min,salary_midpoint_max
2026-06-15,topcv,.NET Compact Framework,VND,1,23000000,23000000,23000000
2026-06-15,topcv,.NET Framework,VND,1,23000000,23000000,23000000
2026-06-15,topcv,A/B Testing,unknown,1,3,3,3
2026-06-15,topcv,AI,VND,4,15250000,9000000,21500000
2026-06-15,topcv,AI-assisted development tools,unknown,1,3,3,3
2026-06-15,topcv,ASP.NET,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Agile,VND,1,30500000,30500000,30500000
2026-06-15,topcv,Ajax,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Alibaba,unknown,1,3,3,3
2026-06-15,topcv,Am Hiểu Về Sản Phẩm It Laptop,VND,1,16000000,16000000,16000000
2026-06-15,topcv,Amazon,unknown,1,3,3,3
2026-06-15,topcv,Android,VND,5,20000000,15000000,32500000
2026-06-15,topcv,Android kotlin,VND,2,32500000,32500000,32500000
2026-06-15,topcv,Angular,VND,1,20000000,20000000,20000000
2026-06-15,topcv,AutoCAD,VND,4,14500000,13000000,16000000
2026-06-15,topcv,Azure,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Backend Development,VND,1,30500000,30500000,30500000
2026-06-15,topcv,Biết sử dụng SQL để khai thác và phân tích dữ liệu,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Bootstrap,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Bán Hàng,VND,1,15000000,15000000,15000000
2026-06-15,topcv,Bán Hàng (sales),VND,1,17500000,17500000,17500000
2026-06-15,topcv,Bán Hàng B2b,VND,3,18500000,16000000,18500000
2026-06-15,topcv,Bảo Mật,VND,1,14000000,14000000,14000000
2026-06-15,topcv,C/C++,VND,2,21500000,21500000,21500000
2026-06-15,topcv,CI/CD,unknown,1,3,3,3
2026-06-15,topcv,CSS,VND,3,9000000,9000000,14000000
2026-06-15,topcv,Chăm Sóc Khách Hàng,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Chốt Sales,VND,1,16000000,16000000,16000000
2026-06-15,topcv,Chứng chỉ liên quan của UBCK,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Chứng chỉ tiếng Anh,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Chứng chỉ về network,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Client/Server game,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Cloud Services,unknown,1,3,3,3
2026-06-15,topcv,Communication,unknown,1,3,3,3
2026-06-15,topcv,Computer Vision,VND,2,21500000,21500000,21500000
2026-06-15,topcv,Confluence,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Css,VND,1,7000000,7000000,7000000
2026-06-15,topcv,Css3,VND,2,9000000,9000000,9000000
2026-06-15,topcv,Các công cụ trực quan hóa dữ liệu (Tableau,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Cẩn thận,VND,2,10000000,10000000,10000000
2026-06-15,topcv,Data crawling systems,unknown,1,3,3,3
2026-06-15,topcv,DevOps,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Docker,VND,6,30000000,20000000,30500000
2026-06-15,topcv,Docker,unknown,1,3,3,3
2026-06-15,topcv,ETL pipelines,unknown,1,3,3,3
2026-06-15,topcv,Email,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Email Marketing,VND,1,17500000,17500000,17500000
2026-06-15,topcv,Eplan,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Etsy,unknown,1,3,3,3
2026-06-15,topcv,Excel,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Figma,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Firewall),VND,1,10000000,10000000,10000000
2026-06-15,topcv,Game PC,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Game online,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Giao thức truyền thông IoT,VND,2,21500000,21500000,21500000
2026-06-15,topcv,Giao tiếp,VND,5,16000000,9000000,20000000
2026-06-15,topcv,Giao tiếp tốt,VND,3,10000000,10000000,20000000
2026-06-15,topcv,Giao tiếp và làm việc với các bên liên quan,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Giao tiếp và phối hợp nhóm,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Git,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Github,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Giải quyết vấn đề,VND,3,20000000,9000000,20000000
2026-06-15,topcv,Go,VND,5,30000000,30000000,30500000
2026-06-15,topcv,Go,unknown,1,3,3,3
2026-06-15,topcv,Go (golang),VND,2,30000000,30000000,30000000
2026-06-15,topcv,Google Places,unknown,1,3,3,3
2026-06-15,topcv,GraphQL APIs,unknown,1,3,3,3
2026-06-15,topcv,HTML,VND,3,9000000,9000000,14000000
2026-06-15,topcv,Hiểu Biết Về Cntt (it),VND,1,17500000,17500000,17500000
2026-06-15,topcv,Hiểu Biết Về Quy Trình Kinh Doanh,VND,1,15000000,15000000,15000000
2026-06-15,topcv,Hiểu Biết Về Quy Trình Phát Triển Phần Mềm,VND,1,9000000,9000000,9000000
2026-06-15,topcv,Hiểu Biết Về Quản Lý Dự Án,VND,2,13000000,13000000,13000000
2026-06-15,topcv,Hiểu biết sản xuất và biên tập video,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Hiểu biết về các thiết bị mạng,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Hiểu biết về thiết bị IT,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Hiểu biết về thiết kế mạng,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Hiểu về PLC,VND,1,22500000,22500000,22500000
2026-06-15,topcv,Hiểu về ngành Chứng khoán và các nghiệp vụ liên quan đến Giao dịch Chứng khoán,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Html5,VND,2,9000000,9000000,9000000
2026-06-15,topcv,Hỗ trợ kiểm thử và trực quan hóa dữ liệu,VND,2,18500000,12000000,25000000
2026-06-15,topcv,IT Helpdesk,VND,1,10500000,10500000,10500000
2026-06-15,topcv,IT solutions,VND,1,20000000,20000000,20000000
2026-06-15,topcv,It Sales,VND,2,18750000,17500000,20000000
2026-06-15,topcv,JQuery,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Java,VND,8,30000000,17000000,32500000
2026-06-15,topcv,JavaScript,VND,3,9000000,9000000,15000000
2026-06-15,topcv,Javascript,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Javascript Tùy Thuộc Vị Trí),VND,1,7000000,7000000,7000000
2026-06-15,topcv,Jetpack Compose,VND,2,32500000,32500000,32500000
2026-06-15,topcv,Kinh Nghiệm Làm Việc Với Nhà Thầu,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Kinh nghiệm chỉnh sửa video ngắn,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Kinh nghiệm các dự án thực tế,VND,2,21500000,21500000,21500000
2026-06-15,topcv,Kinh nghiệm làm việc với chủ đầu tư Bất Động Sản,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Kinh nghiệm làm việc với công ty CNTT,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Kinh nghiệm trong mảng cho vay ký quỹ margin,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kinh nghiệm với các sản phẩm giáo dục hoặc liên quan giáo dục,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Kiến Thức Cơ Bản Về Thiết Kế Web,VND,1,7000000,7000000,7000000
2026-06-15,topcv,Kiến Thức Về An Ninh Mạng Cơ Bản,VND,1,10000000,10000000,10000000
2026-06-15,topcv,Kiến Thức Về Erp,VND,1,15000000,15000000,15000000
2026-06-15,topcv,Kiến Thức Về Hệ Điều Hành,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kiến Thức Về It Telecom,VND,3,18500000,18500000,20000000
2026-06-15,topcv,Kiến Thức Về Testing,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Kiến thức cơ bản về dữ liệu và truy vấn dữ liệu,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kiến thức về các giải pháp CNTT,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kotlin,VND,4,23750000,15000000,32500000
2026-06-15,topcv,Kubernetes,VND,4,30000000,20000000,30500000
2026-06-15,topcv,Kể Chuyện Bằng Hình Ảnh,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Kỹ Năng Cấu Hình Và Quản Lý Thiết Bị Mạng (router,VND,1,10000000,10000000,10000000
2026-06-15,topcv,Kỹ Năng Demo Sản Phẩm,VND,1,15000000,15000000,15000000
2026-06-15,topcv,Kỹ Năng Khắc Phục Sự Cố Mạng,VND,1,10000000,10000000,10000000
2026-06-15,topcv,Kỹ Năng Làm Việc Độc Lập Và Theo Nhóm,VND,1,10000000,10000000,10000000
2026-06-15,topcv,Kỹ Năng Sử Dụng Các Công Cụ Thiết Kế Web (html,VND,1,7000000,7000000,7000000
2026-06-15,topcv,Kỹ Năng Xây Dựng Giải Pháp,VND,2,15000000,15000000,15000000
2026-06-15,topcv,Kỹ năng giao tiếp,VND,4,20000000,10000000,20000000
2026-06-15,topcv,Kỹ năng kiểm thử sản phẩm phần mềm,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kỹ năng lắng nghe,VND,1,10500000,10500000,10500000
2026-06-15,topcv,Kỹ năng mềm (excel,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Kỹ năng đàm phán,VND,5,20000000,15000000,20000000
2026-06-15,topcv,LAN,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Laravel,VND,2,30000000,30000000,30000000
2026-06-15,topcv,Laravel,unknown,1,3,3,3
2026-06-15,topcv,Làm Báo Cáo,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Làm việc nhóm,VND,3,20000000,10500000,20000000
2026-06-15,topcv,Làm việc độc lập,VND,2,12250000,10500000,14000000
2026-06-15,topcv,Lập Kế Hoạch Kinh Doanh,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Lập Trình Nhúng,VND,2,21500000,21500000,21500000
2026-06-15,topcv,Lập Trình Plc,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Lập trình Lua,VND,1,47500000,47500000,47500000
2026-06-15,topcv,MS SQL,VND,1,23000000,23000000,23000000
2026-06-15,topcv,MVC,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Machine Learning,VND,2,21500000,21500000,21500000
2026-06-15,topcv,Microsoft 365,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Microsoft Excel,VND,2,13000000,13000000,13000000
2026-06-15,topcv,Microsoft Office,VND,2,13000000,13000000,13000000
2026-06-15,topcv,MongoDB,VND,3,30000000,23000000,30000000
2026-06-15,topcv,MongoDB,unknown,1,3,3,3
2026-06-15,topcv,MySQL,VND,5,30000000,20000000,30000000
2026-06-15,topcv,MySQL,unknown,1,3,3,3
2026-06-15,topcv,Ngoại Ngữ (tiếng Anh),VND,1,17500000,17500000,17500000
2026-06-15,topcv,Ngôn ngữ lập trình (Python/R),VND,1,17000000,17000000,17000000
2026-06-15,topcv,Node.js,VND,4,30000000,30000000,30000000
2026-06-15,topcv,Node.js,unknown,1,3,3,3
2026-06-15,topcv,Nosql Databases,unknown,1,3,3,3
2026-06-15,topcv,Nắm bắt được thông tin hãng/ sản phẩm cạnh tranh,VND,2,16000000,16000000,16000000
2026-06-15,topcv,PHP,VND,4,22000000,7000000,30000000
2026-06-15,topcv,PHP,unknown,1,3,3,3
2026-06-15,topcv,PLC,VND,1,22500000,22500000,22500000
2026-06-15,topcv,PLC Siemens,VND,1,22500000,22500000,22500000
2026-06-15,topcv,PLC/HMI,VND,1,22500000,22500000,22500000
2026-06-15,topcv,Performance Optimization,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Performance Optimization,unknown,1,3,3,3
2026-06-15,topcv,Phát Triển Game,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Phân Tích Nghiệp Vụ,VND,1,9000000,9000000,9000000
2026-06-15,topcv,Phân Tích Thị Trường,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Phân Tích Yêu Cầu Nghiệp Vụ,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Phân tích dữ liệu,VND,1,17500000,17500000,17500000
2026-06-15,topcv,Phân tích hệ thống phần mềm,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Phân tích và giải quyết vấn đề,VND,4,16000000,12000000,25000000
2026-06-15,topcv,Phân tích vấn đề,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Phân tích đối thủ cạnh tranh,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Phỏng vấn/viết giải pháp kỹ thuật,VND,1,14000000,14000000,14000000
2026-06-15,topcv,PostgreSQL,VND,8,30000000,23000000,32500000
2026-06-15,topcv,PostgreSQL,unknown,1,3,3,3
2026-06-15,topcv,Power BI),VND,1,17000000,17000000,17000000
2026-06-15,topcv,PowerPoint,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Problem-solving,unknown,1,3,3,3
2026-06-15,topcv,Python,VND,6,26000000,17000000,32500000
2026-06-15,topcv,Python,unknown,1,3,3,3
2026-06-15,topcv,QA,VND,3,25000000,9000000,40000000
2026-06-15,topcv,QA,unknown,1,3,3,3
2026-06-15,topcv,Quản Lý Dự Án,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Quản lý thời gian,VND,1,10500000,10500000,10500000
2026-06-15,topcv,REST API,VND,1,30500000,30500000,30500000
2026-06-15,topcv,RESTful APIs,unknown,1,3,3,3
2026-06-15,topcv,RabbitMQ,VND,1,23000000,23000000,23000000
2026-06-15,topcv,React,VND,5,9000000,1750000,23000000
2026-06-15,topcv,React,unknown,1,3,3,3
2026-06-15,topcv,React Native,VND,1,1750000,1750000,1750000
2026-06-15,topcv,Redis,VND,5,30000000,20000000,30000000
2026-06-15,topcv,Redis,unknown,1,3,3,3
2026-06-15,topcv,SEO,VND,1,14000000,14000000,14000000
2026-06-15,topcv,SQL,VND,11,29000000,4500000,30500000
2026-06-15,topcv,SQL,unknown,1,3,3,3
2026-06-15,topcv,SQL databases,unknown,1,3,3,3
2026-06-15,topcv,Sales B2b,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Shopify APIs,unknown,1,3,3,3
2026-06-15,topcv,Shopify App Development,unknown,1,3,3,3
2026-06-15,topcv,Switch,VND,1,10000000,10000000,10000000
2026-06-15,topcv,Sử Dụng Crm,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Sử Dụng Các Công Cụ Quản Lý Dự Án (jira,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Sử Dụng Máy Tính Cơ Bản,VND,2,10000000,10000000,10000000
2026-06-15,topcv,Sử dụng Jira,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Sử dụng nền tảng xã hội như tiktok,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Sử dụng phần mềm Java/Confluence hoặc các công cụ tương tự trong quản lý Dự Án,VND,1,17000000,17000000,17000000
2026-06-15,topcv,Sử dụng phần mềm thiết kế mạch điện,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Tailwindcss,VND,2,9000000,9000000,9000000
2026-06-15,topcv,Teamwork,VND,1,30500000,30500000,30500000
2026-06-15,topcv,Teamwork,unknown,1,3,3,3
2026-06-15,topcv,Teamwork Skills,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Tester,VND,5,12000000,3000000,40000000
2026-06-15,topcv,Thiết Kế Hệ Thống Phần Mềm,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Thiết Kế Website,VND,1,7000000,7000000,7000000
2026-06-15,topcv,Thu Thập Yêu Cầu,VND,2,14500000,9000000,20000000
2026-06-15,topcv,Thuyết trình,VND,3,18500000,15000000,18500000
2026-06-15,topcv,Thành thạo Visio / Draw.io / BPMN / UML,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Tiếng Anh,VND,2,9000000,9000000,9000000
2026-06-15,topcv,Tiếng Anh cơ bản,VND,2,13000000,13000000,13000000
2026-06-15,topcv,Tiếp Thị Kỹ Thuật Số (digital Marketing),VND,1,17500000,17500000,17500000
2026-06-15,topcv,Trello),VND,1,20000000,20000000,20000000
2026-06-15,topcv,Trung thực,VND,2,10000000,10000000,10000000
2026-06-15,topcv,Trách Nhiệm,VND,2,10000000,10000000,10000000
2026-06-15,topcv,TypeScript,VND,6,12000000,1750000,30500000
2026-06-15,topcv,Tìm hiểu/ hiểu biết về hệ thống đại lý,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Tìm kiếm khách hàng,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Tư Duy Hình Ảnh,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Tư Vấn Dịch Vụ,VND,2,20000000,20000000,20000000
2026-06-15,topcv,Tư duy,VND,1,9000000,9000000,9000000
2026-06-15,topcv,Tư duy logic,VND,2,28250000,9000000,47500000
2026-06-15,topcv,Tư duy mở,VND,1,9000000,9000000,9000000
2026-06-15,topcv,UI/UX principles,unknown,1,3,3,3
2026-06-15,topcv,Ui Ux Design,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Viết tài liệu,VND,1,20000000,20000000,20000000
2026-06-15,topcv,Viết tài liệu hệ thống,VND,2,18500000,12000000,25000000
2026-06-15,topcv,Vue.js,VND,2,9000000,9000000,9000000
2026-06-15,topcv,Vận Hành Máy Tiện Cnc,VND,1,11500000,11500000,11500000
2026-06-15,topcv,Web Security,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Web/Cloud,VND,1,23000000,23000000,23000000
2026-06-15,topcv,Woocommerce,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Woocommerce,unknown,1,3,3,3
2026-06-15,topcv,Word,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Wordpress Plugin Development,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Wordpress Theme Development,VND,1,14000000,14000000,14000000
2026-06-15,topcv,Xây dựng mối quan hệ,VND,2,18500000,18500000,18500000
2026-06-15,topcv,Xử Lý Lỗi,VND,1,47500000,47500000,47500000
2026-06-15,topcv,Xử lý tình huống,VND,2,20000000,20000000,20000000
2026-06-15,topcv,an toàn thông tin,VND,1,14000000,14000000,14000000
2026-06-15,topcv,caching mechanisms,unknown,1,3,3,3
2026-06-15,topcv,chủ động trong công việc,VND,2,10000000,10000000,10000000
2026-06-15,topcv,facebook,VND,2,16000000,16000000,16000000
2026-06-15,topcv,game mobile,VND,1,47500000,47500000,47500000
2026-06-15,topcv,iOS,VND,1,20000000,20000000,20000000
2026-06-15,topcv,kafka,VND,1,23000000,23000000,23000000
2026-06-15,topcv,không nói ngọng,VND,2,10000000,10000000,10000000
2026-06-15,topcv,kỹ năng chăm sóc khách hàng,VND,2,15000000,15000000,15000000
2026-06-15,topcv,powerpoit...),VND,1,17000000,17000000,17000000
2026-06-15,topcv,sử dụng công cụ AI,VND,1,11500000,11500000,11500000
2026-06-15,topcv,youtube,VND,2,16000000,16000000,16000000
2026-06-15,topcv,Đàm phán,VND,4,17250000,15000000,18500000
2026-06-15,topcv,Đọc hiểu code,VND,1,47500000,47500000,47500000
2026-06-22,itviec,.NET,USD,3,2000,1200,2250
2026-06-22,itviec,.Net Core,USD,1,1200,1200,1200
2026-06-22,itviec,A/B testing,USD,1,1500,1500,1500
2026-06-22,itviec,AI,USD,11,1650,900,3250
2026-06-22,itviec,AI,VND,1,25000000,25000000,25000000
2026-06-22,itviec,API,USD,8,1725,1050,2500
2026-06-22,itviec,ASP.NET,USD,1,1200,1200,1200
2026-06-22,itviec,AWS,USD,13,1500,1000,3250
2026-06-22,itviec,AWS CloudFormation,USD,1,2000,2000,2000
2026-06-22,itviec,Agile,USD,5,950,650,1150
2026-06-22,itviec,Android,USD,4,1750,800,2000
2026-06-22,itviec,Angular,USD,4,1350,1150,1900
2026-06-22,itviec,Automation Test,USD,3,2250,1050,2500
2026-06-22,itviec,Azure,USD,5,1400,1000,2700
2026-06-22,itviec,BPMN,USD,1,1400,1400,1400
2026-06-22,itviec,Business Analysis,USD,3,950,700,1400
2026-06-22,itviec,Business Analysis,VND,1,25000000,25000000,25000000
2026-06-22,itviec,C language,VND,1,35000000,35000000,35000000
2026-06-22,itviec,C#,USD,4,2375,2000,2500
2026-06-22,itviec,CI/CD,USD,7,1850,1000,2700
2026-06-22,itviec,CRM,USD,1,1050,1050,1050
2026-06-22,itviec,CSS,USD,1,950,950,950
2026-06-22,itviec,Cloud,USD,5,1000,1000,3250
2026-06-22,itviec,Cypress,USD,1,2250,2250,2250
2026-06-22,itviec,Data Analysis,USD,1,950,950,950
2026-06-22,itviec,Data Analysis,VND,1,25000000,25000000,25000000
2026-06-22,itviec,Data Engineer,USD,2,1425,1350,1500
2026-06-22,itviec,Data Science,USD,1,950,950,950
2026-06-22,itviec,Database,USD,3,1200,1050,1400
2026-06-22,itviec,Design Systems,USD,1,2000,2000,2000
2026-06-22,itviec,DevOps,USD,8,1675,1000,2700
2026-06-22,itviec,Django,USD,2,1250,1250,1250
2026-06-22,itviec,Docker,USD,14,1650,1000,2700
2026-06-22,itviec,ERP,USD,1,950,950,950
2026-06-22,itviec,ERP,VND,1,25000000,25000000,25000000
2026-06-22,itviec,ETL,USD,2,1250,1250,1250
2026-06-22,itviec,English,USD,10,2000,800,3100
2026-06-22,itviec,FastAPI,USD,2,1250,1250,1250
2026-06-22,itviec,Figma,USD,2,1350,700,2000
2026-06-22,itviec,Fresher Accepted,USD,1,900,900,900
2026-06-22,itviec,Fullstack,USD,2,1675,1150,2200
2026-06-22,itviec,GCP,USD,7,1500,1000,3250
2026-06-22,itviec,Generative AI,USD,1,1350,1350,1350
2026-06-22,itviec,GitHub Actions,USD,1,2700,2700,2700
2026-06-22,itviec,Go,USD,3,2500,2250,2500
2026-06-22,itviec,HTML,USD,2,1250,1250,1250
2026-06-22,itviec,HTML5,USD,1,950,950,950
2026-06-22,itviec,HTML5,VND,1,35000000,35000000,35000000
2026-06-22,itviec,Information Security,USD,1,1000,1000,1000
2026-06-22,itviec,Japanese,USD,2,1400,800,2000
2026-06-22,itviec,Java,USD,15,2000,1150,2500
2026-06-22,itviec,JavaScript,USD,7,1700,1150,2250
2026-06-22,itviec,JavaScript,VND,1,35000000,35000000,35000000
2026-06-22,itviec,Jira,USD,1,700,700,700
2026-06-22,itviec,Kafka,USD,3,1500,1150,1500
2026-06-22,itviec,Kali Linux,USD,1,3000,3000,3000
2026-06-22,itviec,Kotlin,USD,3,2000,2000,2250
2026-06-22,itviec,Kubernetes,USD,10,1375,1000,3000
2026-06-22,itviec,LLM,USD,1,1350,1350,1350
2026-06-22,itviec,Laravel,USD,4,1750,1400,2200
2026-06-22,itviec,Leadership,USD,2,3250,3250,3250
2026-06-22,itviec,Linux,USD,2,2500,2000,3000
2026-06-22,itviec,Linux,VND,1,35000000,35000000,35000000
2026-06-22,itviec,Machine Learning,USD,4,1500,950,1650
2026-06-22,itviec,Microservices,USD,1,1200,1200,1200
2026-06-22,itviec,MongoDB,USD,3,2250,1500,2500
2026-06-22,itviec,MySQL,USD,9,1800,1400,2500
2026-06-22,itviec,NestJS,USD,1,960,960,960
2026-06-22,itviec,Networking,USD,1,1000,1000,1000
2026-06-22,itviec,NoSQL,USD,1,1350,1350,1350
2026-06-22,itviec,Node.js,USD,7,1650,960,2700
2026-06-22,itviec,OOP,USD,1,1400,1400,1400
2026-06-22,itviec,Oracle,USD,4,1500,700,1900
2026-06-22,itviec,Oracle,VND,1,35000000,35000000,35000000
2026-06-22,itviec,PHP,USD,7,2000,1400,2250
2026-06-22,itviec,Playwright,USD,1,2250,2250,2250
2026-06-22,itviec,PostgreSQL,USD,10,1500,960,2500
2026-06-22,itviec,Power Automate,USD,2,2250,2250,2250
2026-06-22,itviec,Product Design,USD,1,2000,2000,2000
2026-06-22,itviec,Product Owner,USD,1,900,900,900
2026-06-22,itviec,Project Management,USD,3,1400,1000,2000
2026-06-22,itviec,Prototyping,USD,1,2000,2000,2000
2026-06-22,itviec,Python,USD,25,1650,900,3250
2026-06-22,itviec,QA,USD,8,1875,950,3250
2026-06-22,itviec,QA,VND,1,25000000,25000000,25000000
2026-06-22,itviec,QA QC,USD,5,1150,800,2500
2026-06-22,itviec,React,USD,9,1400,950,2250
2026-06-22,itviec,Redis,USD,10,1850,960,2500
2026-06-22,itviec,Ruby,USD,1,3100,3100,3100
2026-06-22,itviec,Ruby on Rails,USD,1,3100,3100,3100
2026-06-22,itviec,Rust,USD,3,2500,2250,2500
2026-06-22,itviec,RxJS,USD,1,1500,1500,1500
2026-06-22,itviec,SQL,USD,19,1650,700,3100
2026-06-22,itviec,SQL,VND,1,35000000,35000000,35000000
2026-06-22,itviec,Scrum,USD,1,1150,1150,1150
2026-06-22,itviec,Scrum,VND,1,25000000,25000000,25000000
2026-06-22,itviec,Software Architecture,USD,1,900,900,900
2026-06-22,itviec,Solution Architecture,USD,1,1700,1700,1700
2026-06-22,itviec,Spring,USD,2,2200,1900,2500
2026-06-22,itviec,Spring Boot,USD,5,1500,1150,2500
2026-06-22,itviec,Swift,VND,1,35000000,35000000,35000000
2026-06-22,itviec,System Admin,USD,1,1000,1000,1000
2026-06-22,itviec,System Architecture,USD,2,1500,1500,1500
2026-06-22,itviec,Tailwind,USD,1,950,950,950
2026-06-22,itviec,Team Management,USD,2,1600,700,2500
2026-06-22,itviec,Technical Writing,USD,1,1700,1700,1700
2026-06-22,itviec,Terraform,USD,1,2700,2700,2700
2026-06-22,itviec,Tester,USD,6,1325,650,2500
2026-06-22,itviec,TypeScript,USD,11,1500,900,2250
2026-06-22,itviec,UI-UX,USD,2,1450,900,2000
2026-06-22,itviec,Unit test,USD,1,1500,1500,1500
2026-06-22,itviec,User story,VND,1,25000000,25000000,25000000
2026-06-22,itviec,VMware,USD,1,1000,1000,1000
2026-06-22,itviec,Vue,USD,3,1400,1150,2200
2026-06-22,itviec,VueJS,USD,1,2200,2200,2200
2026-06-22,itviec,Web API,USD,1,1200,1200,1200
2026-06-22,topcv,(unknown),USD,3,1500,600,1500
2026-06-22,topcv,(unknown),VND,31,20500000,9000000,66815000
2026-06-22,topcv,...),VND,1,14000000,14000000,14000000
2026-06-22,topcv,.NET,VND,4,15500000,15000000,21500000
2026-06-22,topcv,AI,VND,3,12500000,12500000,22000000
2026-06-22,topcv,AI (ChatGPT,VND,1,16500000,16500000,16500000
2026-06-22,topcv,AI Agents,VND,2,12500000,12500000,12500000
2026-06-22,topcv,AI Services (OpenAI,VND,2,17000000,17000000,17000000
2026-06-22,topcv,AI tools,VND,1,15000000,15000000,15000000
2026-06-22,topcv,API,VND,2,15250000,14000000,16500000
2026-06-22,topcv,API Testing,VND,1,20000000,20000000,20000000
2026-06-22,topcv,API backend,VND,1,21000000,21000000,21000000
2026-06-22,topcv,ASP,VND,1,25000000,25000000,25000000
2026-06-22,topcv,AWS,USD,2,750,750,750
2026-06-22,topcv,AWS,VND,6,19000000,14000000,50000000
2026-06-22,topcv,Agile BA,VND,1,16500000,16500000,16500000
2026-06-22,topcv,Agile Development,USD,2,750,750,750
2026-06-22,topcv,Agile/Scrum,VND,1,14000000,14000000,14000000
2026-06-22,topcv,An Ninh Mạng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Android,VND,1,27500000,27500000,27500000
2026-06-22,topcv,Angular,VND,1,26000000,26000000,26000000
2026-06-22,topcv,Api Design,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Assembly),VND,1,45000000,45000000,45000000
2026-06-22,topcv,Authentication,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Authorization,VND,2,12500000,12500000,12500000
2026-06-22,topcv,AutoCAD,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Automation Test,VND,2,16000000,14000000,18000000
